Location,Latitude,Longitude,Timestamp,Datetime,Year,Month,Day,Hour,T2M,RH2M,WS10M,WS50M,CLOUD_AMT,ALLSKY_SFC_SW_DWN,SZA
Karnali_Center,29.267,82.183,2025010903,2025-01-09 03:00:00,2025,1,9,3,-1.48,49.03,1.87,2.08,25.86,0.0,90.0
Karnali_Center,29.267,82.183,2025010904,2025-01-09 04:00:00,2025,1,9,4,-1.59,49.92,1.97,2.18,28.99,0.0,90.0
Karnali_Center,29.267,82.183,2025010905,2025-01-09 05:00:00,2025,1,9,5,-1.54,50.17,2.0,2.2,32.71,0.0,90.0
Karnali_Center,29.267,82.183,2025010906,2025-01-09 06:00:00,2025,1,9,6,-1.2,49.64,1.95,2.16,36.21,13.65,88.56
Karnali_Center,29.267,82.183,2025010907,2025-01-09 07:00:00,2025,1,9,7,1.76,53.57,1.66,2.0,31.09,174.15,78.73
Karnali_Center,29.267,82.183,2025010908,2025-01-09 08:00:00,2025,1,9,8,5.4,38.52,1.92,1.85,41.16,347.17,68.54
Karnali_Center,29.267,82.183,2025010909,2025-01-09 09:00:00,2025,1,9,9,7.35,34.38,2.37,1.94,45.0,507.77,60.08
Karnali_Center,29.267,82.183,2025010910,2025-01-09 10:00:00,2025,1,9,10,8.44,32.34,3.19,2.63,48.8,613.22,54.19
Karnali_Center,29.267,82.183,2025010911,2025-01-09 11:00:00,2025,1,9,11,9.07,31.47,3.88,3.23,54.37,654.5,51.75
Karnali_Center,29.267,82.183,2025010912,2025-01-09 12:00:00,2025,1,9,12,9.36,31.13,4.24,3.56,43.2,623.85,53.26
Karnali_Center,29.267,82.183,2025010913,2025-01-09 13:00:00,2025,1,9,13,9.23,31.69,4.2,3.57,54.07,526.33,58.39
Karnali_Center,29.267,82.183,2025010914,2025-01-09 14:00:00,2025,1,9,14,8.59,33.5,3.77,3.26,44.1,381.52,66.32
Karnali_Center,29.267,82.183,2025010915,2025-01-09 15:00:00,2025,1,9,15,7.14,38.69,3.01,2.79,26.88,226.12,76.16
Karnali_Center,29.267,82.183,2025010916,2025-01-09 16:00:00,2025,1,9,16,3.08,59.05,1.73,2.2,27.05,36.05,86.85
Karnali_Center,29.267,82.183,2025010917,2025-01-09 17:00:00,2025,1,9,17,1.55,62.02,1.51,1.85,16.73,0.0,90.0
Karnali_Center,29.267,82.183,2025010918,2025-01-09 18:00:00,2025,1,9,18,0.93,65.25,1.45,1.73,20.28,0.0,90.0
Karnali_Center,29.267,82.183,2025010919,2025-01-09 19:00:00,2025,1,9,19,0.19,67.39,1.69,1.93,20.36,0.0,90.0
Karnali_Center,29.267,82.183,2025010920,2025-01-09 20:00:00,2025,1,9,20,-0.26,66.75,1.82,2.05,28.27,0.0,90.0
Karnali_Center,29.267,82.183,2025010921,2025-01-09 21:00:00,2025,1,9,21,-0.61,65.14,1.83,2.04,25.83,0.0,90.0
Karnali_Center,29.267,82.183,2025010922,2025-01-09 22:00:00,2025,1,9,22,-0.84,63.36,1.81,2.03,37.54,0.0,90.0
Karnali_Center,29.267,82.183,2025010923,2025-01-09 23:00:00,2025,1,9,23,-1.13,62.41,1.89,2.11,29.39,0.0,90.0
Karnali_Center,29.267,82.183,2025011000,2025-01-10 00:00:00,2025,1,10,0,-1.51,61.84,2.07,2.3,4.58,0.0,90.0
Karnali_Center,29.267,82.183,2025011001,2025-01-10 01:00:00,2025,1,10,1,-1.67,59.4,2.16,2.39,33.14,0.0,90.0
Karnali_Center,29.267,82.183,2025011002,2025-01-10 02:00:00,2025,1,10,2,-1.75,55.85,2.25,2.48,20.17,0.0,90.0
Karnali_Center,29.267,82.183,2025011003,2025-01-10 03:00:00,2025,1,10,3,-1.9,52.56,2.33,2.53,37.01,0.0,90.0
Karnali_Center,29.267,82.183,2025011004,2025-01-10 04:00:00,2025,1,10,4,-2.09,50.03,2.44,2.61,37.01,0.0,90.0
Karnali_Center,29.267,82.183,2025011005,2025-01-10 05:00:00,2025,1,10,5,-2.21,46.92,2.54,2.68,35.73,0.0,90.0
Karnali_Center,29.267,82.183,2025011006,2025-01-10 06:00:00,2025,1,10,6,-1.9,44.41,2.53,2.65,38.77,14.02,88.56
Karnali_Center,29.267,82.183,2025011007,2025-01-10 07:00:00,2025,1,10,7,1.61,49.65,2.1,2.5,30.23,181.7,78.71
Karnali_Center,29.267,82.183,2025011008,2025-01-10 08:00:00,2025,1,10,8,6.01,25.68,2.05,1.84,41.22,361.2,68.5
Karnali_Center,29.267,82.183,2025011009,2025-01-10 09:00:00,2025,1,10,9,9.7,16.41,0.51,0.43,45.45,527.47,60.01
Karnali_Center,29.267,82.183,2025011010,2025-01-10 10:00:00,2025,1,10,10,11.57,14.39,1.99,1.57,48.8,640.22,54.08
Karnali_Center,29.267,82.183,2025011011,2025-01-10 11:00:00,2025,1,10,11,12.38,14.44,3.13,2.58,34.4,713.9,51.61
Karnali_Center,29.267,82.183,2025011012,2025-01-10 12:00:00,2025,1,10,12,12.48,15.76,3.87,3.24,53.69,642.47,53.09
Karnali_Center,29.267,82.183,2025011013,2025-01-10 13:00:00,2025,1,10,13,11.88,18.38,4.31,3.66,52.09,536.22,58.22
Karnali_Center,29.267,82.183,2025011014,2025-01-10 14:00:00,2025,1,10,14,10.58,22.75,4.11,3.59,41.19,398.95,66.15
Karnali_Center,29.267,82.183,2025011015,2025-01-10 15:00:00,2025,1,10,15,8.46,30.72,2.99,2.93,22.77,234.0,75.99
Karnali_Center,29.267,82.183,2025011016,2025-01-10 16:00:00,2025,1,10,16,4.48,50.59,1.47,1.82,26.59,36.1,86.73
Karnali_Center,29.267,82.183,2025011017,2025-01-10 17:00:00,2025,1,10,17,3.67,47.91,0.61,0.68,17.0,0.0,90.0
Karnali_Center,29.267,82.183,2025011018,2025-01-10 18:00:00,2025,1,10,18,2.2,52.08,1.2,1.32,21.78,0.0,90.0
Karnali_Center,29.267,82.183,2025011019,2025-01-10 19:00:00,2025,1,10,19,1.45,51.56,1.73,1.87,28.54,0.0,90.0
Karnali_Center,29.267,82.183,2025011020,2025-01-10 20:00:00,2025,1,10,20,0.99,49.61,1.85,2.01,26.86,0.0,90.0
Karnali_Center,29.267,82.183,2025011021,2025-01-10 21:00:00,2025,1,10,21,0.55,47.76,1.91,2.08,21.86,0.0,90.0
Karnali_Center,29.267,82.183,2025011022,2025-01-10 22:00:00,2025,1,10,22,0.06,46.08,2.0,2.17,26.72,0.0,90.0
Karnali_Center,29.267,82.183,2025011023,2025-01-10 23:00:00,2025,1,10,23,-0.39,44.66,2.09,2.26,29.22,0.0,90.0
Karnali_Center,29.267,82.183,2025011100,2025-01-11 00:00:00,2025,1,11,0,-0.62,42.71,2.08,2.24,6.28,0.0,90.0
Karnali_Center,29.267,82.183,2025011101,2025-01-11 01:00:00,2025,1,11,1,-0.82,41.19,2.09,2.23,28.68,0.0,90.0
Karnali_Center,29.267,82.183,2025011102,2025-01-11 02:00:00,2025,1,11,2,-0.89,40.6,2.1,2.24,4.94,0.0,90.0
Karnali_Center,29.267,82.183,2025011103,2025-01-11 03:00:00,2025,1,11,3,-0.78,38.8,2.09,2.23,36.99,0.0,90.0
Karnali_Center,29.267,82.183,2025011104,2025-01-11 04:00:00,2025,1,11,4,-0.49,36.31,1.88,2.03,32.06,0.0,90.0
Karnali_Center,29.267,82.183,2025011105,2025-01-11 05:00:00,2025,1,11,5,-0.42,35.14,1.6,1.77,71.86,0.0,90.0
Karnali_Center,29.267,82.183,2025011106,2025-01-11 06:00:00,2025,1,11,6,-0.05,34.3,1.45,1.62,65.15,10.52,88.55
Karnali_Center,29.267,82.183,2025011107,2025-01-11 07:00:00,2025,1,11,7,2.62,42.6,1.17,1.35,45.38,169.6,78.69
Karnali_Center,29.267,82.183,2025011108,2025-01-11 08:00:00,2025,1,11,8,6.07,29.4,0.96,1.09,47.43,347.52,68.45
Karnali_Center,29.267,82.183,2025011109,2025-01-11 09:00:00,2025,1,11,9,8.01,30.17,2.63,2.44,44.42,501.67,59.92
Karnali_Center,29.267,82.183,2025011110,2025-01-11 10:00:00,2025,1,11,10,9.21,27.79,3.47,3.17,46.66,617.38,53.96
Karnali_Center,29.267,82.183,2025011111,2025-01-11 11:00:00,2025,1,11,11,9.9,26.88,4.11,3.77,23.67,711.3,51.46
Karnali_Center,29.267,82.183,2025011112,2025-01-11 12:00:00,2025,1,11,12,10.12,27.11,4.49,4.15,55.63,624.88,52.92
Karnali_Center,29.267,82.183,2025011113,2025-01-11 13:00:00,2025,1,11,13,9.81,28.22,4.56,4.26,46.04,539.65,58.04
Karnali_Center,29.267,82.183,2025011114,2025-01-11 14:00:00,2025,1,11,14,8.92,30.75,4.3,4.06,41.41,376.55,65.97
Karnali_Center,29.267,82.183,2025011115,2025-01-11 15:00:00,2025,1,11,15,7.24,36.73,3.49,3.45,27.07,215.32,75.82
Karnali_Center,29.267,82.183,2025011116,2025-01-11 16:00:00,2025,1,11,16,3.22,57.43,1.94,2.61,24.66,32.88,86.6
Karnali_Center,29.267,82.183,2025011117,2025-01-11 17:00:00,2025,1,11,17,1.75,60.65,1.45,1.91,18.24,0.0,90.0
Karnali_Center,29.267,82.183,2025011118,2025-01-11 18:00:00,2025,1,11,18,1.57,63.68,0.94,1.3,20.51,0.0,90.0
Karnali_Center,29.267,82.183,2025011119,2025-01-11 19:00:00,2025,1,11,19,0.93,67.6,0.81,1.01,25.46,0.0,90.0
Karnali_Center,29.267,82.183,2025011120,2025-01-11 20:00:00,2025,1,11,20,-0.32,74.07,1.06,1.24,31.8,0.0,90.0
Karnali_Center,29.267,82.183,2025011121,2025-01-11 21:00:00,2025,1,11,21,-0.88,76.37,1.28,1.43,60.05,0.0,90.0
Karnali_Center,29.267,82.183,2025011122,2025-01-11 22:00:00,2025,1,11,22,-1.26,77.12,1.37,1.51,71.32,0.0,90.0
Karnali_Center,29.267,82.183,2025011123,2025-01-11 23:00:00,2025,1,11,23,-1.66,78.4,1.41,1.55,86.71,0.0,90.0
Karnali_Center,29.267,82.183,2025011200,2025-01-12 00:00:00,2025,1,12,0,-1.82,78.33,1.47,1.61,91.14,0.0,90.0
Karnali_Center,29.267,82.183,2025011201,2025-01-12 01:00:00,2025,1,12,1,-1.69,76.59,1.44,1.57,90.59,0.0,90.0
Karnali_Center,29.267,82.183,2025011202,2025-01-12 02:00:00,2025,1,12,2,-1.38,73.97,1.36,1.5,99.86,0.0,90.0
Karnali_Center,29.267,82.183,2025011203,2025-01-12 03:00:00,2025,1,12,3,-1.44,73.87,1.45,1.61,99.75,0.0,90.0
Karnali_Center,29.267,82.183,2025011204,2025-01-12 04:00:00,2025,1,12,4,-1.82,74.68,1.71,1.92,99.13,0.0,90.0
Karnali_Center,29.267,82.183,2025011205,2025-01-12 05:00:00,2025,1,12,5,-1.76,72.34,1.58,1.79,94.89,0.0,90.0
Karnali_Center,29.267,82.183,2025011206,2025-01-12 06:00:00,2025,1,12,6,-1.1,68.69,1.39,1.62,96.25,6.32,88.55
Karnali_Center,29.267,82.183,2025011207,2025-01-12 07:00:00,2025,1,12,7,0.29,70.27,1.32,1.63,99.4,63.0,78.66
Karnali_Center,29.267,82.183,2025011208,2025-01-12 08:00:00,2025,1,12,8,1.37,64.54,1.4,1.54,99.66,144.07,68.39
Karnali_Center,29.267,82.183,2025011209,2025-01-12 09:00:00,2025,1,12,9,1.84,67.05,1.8,2.07,100.0,158.93,59.84
Karnali_Center,29.267,82.183,2025011210,2025-01-12 10:00:00,2025,1,12,10,1.7,70.87,2.17,2.48,8.37,225.62,53.83
Karnali_Center,29.267,82.183,2025011211,2025-01-12 11:00:00,2025,1,12,11,1.11,73.87,2.23,2.46,98.71,284.27,51.3
Karnali_Center,29.267,82.183,2025011212,2025-01-12 12:00:00,2025,1,12,12,1.38,74.92,2.45,2.5,97.87,273.35,52.74
Karnali_Center,29.267,82.183,2025011213,2025-01-12 13:00:00,2025,1,12,13,1.29,76.55,3.1,3.05,96.24,223.85,57.85
Karnali_Center,29.267,82.183,2025011214,2025-01-12 14:00:00,2025,1,12,14,1.14,78.76,3.97,3.79,87.99,137.38,65.79
Karnali_Center,29.267,82.183,2025011215,2025-01-12 15:00:00,2025,1,12,15,0.43,84.94,3.56,3.36,75.14,98.4,75.65
Karnali_Center,29.267,82.183,2025011216,2025-01-12 16:00:00,2025,1,12,16,-1.07,97.22,1.87,2.17,60.96,22.25,86.47
Karnali_Center,29.267,82.183,2025011217,2025-01-12 17:00:00,2025,1,12,17,-1.46,100.0,0.79,1.0,49.14,0.0,90.0
Karnali_Center,29.267,82.183,2025011218,2025-01-12 18:00:00,2025,1,12,18,-1.47,100.0,0.36,0.47,45.52,0.0,90.0
Karnali_Center,29.267,82.183,2025011219,2025-01-12 19:00:00,2025,1,12,19,-1.57,100.0,0.23,0.18,48.24,0.0,90.0
Karnali_Center,29.267,82.183,2025011220,2025-01-12 20:00:00,2025,1,12,20,-1.75,100.0,0.47,0.46,46.77,0.0,90.0
Karnali_Center,29.267,82.183,2025011221,2025-01-12 21:00:00,2025,1,12,21,-2.17,100.0,0.74,0.83,59.83,0.0,90.0
Karnali_Center,29.267,82.183,2025011222,2025-01-12 22:00:00,2025,1,12,22,-2.1,100.0,0.92,1.07,57.37,0.0,90.0
Karnali_Center,29.267,82.183,2025011223,2025-01-12 23:00:00,2025,1,12,23,-2.09,100.0,1.05,1.21,55.53,0.0,90.0
Karnali_Center,29.267,82.183,2025011300,2025-01-13 00:00:00,2025,1,13,0,-1.98,97.97,1.0,1.1,56.76,0.0,90.0
Karnali_Center,29.267,82.183,2025011301,2025-01-13 01:00:00,2025,1,13,1,-1.64,94.33,0.67,0.64,45.5,0.0,90.0
Karnali_Center,29.267,82.183,2025011302,2025-01-13 02:00:00,2025,1,13,2,-1.64,94.32,0.71,0.88,54.93,0.0,90.0
Karnali_Center,29.267,82.183,2025011303,2025-01-13 03:00:00,2025,1,13,3,-2.04,96.65,1.01,1.31,51.77,0.0,90.0
Karnali_Center,29.267,82.183,2025011304,2025-01-13 04:00:00,2025,1,13,4,-2.03,94.37,0.85,1.12,51.74,0.0,90.0
Karnali_Center,29.267,82.183,2025011305,2025-01-13 05:00:00,2025,1,13,5,-1.71,89.12,0.49,0.62,47.25,0.0,90.0
Karnali_Center,29.267,82.183,2025011306,2025-01-13 06:00:00,2025,1,13,6,-1.61,86.5,0.41,0.32,37.74,11.1,88.54
Karnali_Center,29.267,82.183,2025011307,2025-01-13 07:00:00,2025,1,13,7,-0.32,78.75,0.78,0.64,25.96,158.98,78.63
Karnali_Center,29.267,82.183,2025011308,2025-01-13 08:00:00,2025,1,13,8,2.17,63.86,0.37,0.29,28.45,335.48,68.33
Karnali_Center,29.267,82.183,2025011309,2025-01-13 09:00:00,2025,1,13,9,4.35,48.11,0.98,0.48,17.38,525.85,59.74
Karnali_Center,29.267,82.183,2025011310,2025-01-13 10:00:00,2025,1,13,10,6.23,38.42,1.93,1.26,18.07,639.35,53.7
Karnali_Center,29.267,82.183,2025011311,2025-01-13 11:00:00,2025,1,13,11,7.58,33.32,3.17,2.4,34.64,636.75,51.13
Karnali_Center,29.267,82.183,2025011312,2025-01-13 12:00:00,2025,1,13,12,8.19,32.88,4.23,3.42,43.95,567.22,52.55
Karnali_Center,29.267,82.183,2025011313,2025-01-13 13:00:00,2025,1,13,13,7.86,36.31,4.73,3.95,59.52,470.58,57.66
Karnali_Center,29.267,82.183,2025011314,2025-01-13 14:00:00,2025,1,13,14,6.82,42.48,4.67,3.97,50.88,344.08,65.6
Karnali_Center,29.267,82.183,2025011315,2025-01-13 15:00:00,2025,1,13,15,5.15,53.18,3.98,3.51,35.28,213.8,75.47
Karnali_Center,29.267,82.183,2025011316,2025-01-13 16:00:00,2025,1,13,16,1.99,76.27,2.07,2.57,29.89,36.95,86.34
Karnali_Center,29.267,82.183,2025011317,2025-01-13 17:00:00,2025,1,13,17,0.61,91.49,1.47,1.86,20.63,0.0,90.0
Karnali_Center,29.267,82.183,2025011318,2025-01-13 18:00:00,2025,1,13,18,0.9,93.7,1.05,1.36,21.93,0.0,90.0
Karnali_Center,29.267,82.183,2025011319,2025-01-13 19:00:00,2025,1,13,19,0.86,95.24,0.98,1.3,20.67,0.0,90.0
Karnali_Center,29.267,82.183,2025011320,2025-01-13 20:00:00,2025,1,13,20,0.65,95.98,1.03,1.35,22.52,0.0,90.0
Karnali_Center,29.267,82.183,2025011321,2025-01-13 21:00:00,2025,1,13,21,0.2,96.19,1.1,1.34,22.88,0.0,90.0
Karnali_Center,29.267,82.183,2025011322,2025-01-13 22:00:00,2025,1,13,22,-0.52,96.17,1.27,1.45,30.33,0.0,90.0
Karnali_Center,29.267,82.183,2025011323,2025-01-13 23:00:00,2025,1,13,23,-1.06,92.93,1.51,1.65,27.89,0.0,90.0
Karnali_Center,29.267,82.183,2025011400,2025-01-14 00:00:00,2025,1,14,0,-1.45,87.05,1.71,1.84,25.31,0.0,90.0
Karnali_Center,29.267,82.183,2025011401,2025-01-14 01:00:00,2025,1,14,1,-1.54,78.91,1.78,1.9,14.66,0.0,90.0
Karnali_Center,29.267,82.183,2025011402,2025-01-14 02:00:00,2025,1,14,2,-1.67,71.75,1.83,1.96,19.69,0.0,90.0
Karnali_Center,29.267,82.183,2025011403,2025-01-14 03:00:00,2025,1,14,3,-1.79,65.47,1.86,1.99,30.37,0.0,90.0
Karnali_Center,29.267,82.183,2025011404,2025-01-14 04:00:00,2025,1,14,4,-1.94,60.55,1.93,2.05,31.05,0.0,90.0
Karnali_Center,29.267,82.183,2025011405,2025-01-14 05:00:00,2025,1,14,5,-2.09,57.1,2.02,2.16,33.06,0.0,90.0
Karnali_Center,29.267,82.183,2025011406,2025-01-14 06:00:00,2025,1,14,6,-1.89,55.32,2.01,2.19,38.08,12.23,88.52
Karnali_Center,29.267,82.183,2025011407,2025-01-14 07:00:00,2025,1,14,7,1.4,50.64,1.96,2.09,40.32,156.43,78.59
Karnali_Center,29.267,82.183,2025011408,2025-01-14 08:00:00,2025,1,14,8,5.02,41.75,1.31,1.25,49.18,319.75,68.26
Karnali_Center,29.267,82.183,2025011409,2025-01-14 09:00:00,2025,1,14,9,7.81,35.89,1.84,1.5,52.3,479.33,59.64
Karnali_Center,29.267,82.183,2025011410,2025-01-14 10:00:00,2025,1,14,10,9.12,32.33,2.8,2.21,54.33,584.15,53.56
Karnali_Center,29.267,82.183,2025011411,2025-01-14 11:00:00,2025,1,14,11,9.81,32.27,3.62,2.9,55.18,635.53,50.96
Karnali_Center,29.267,82.183,2025011412,2025-01-14 12:00:00,2025,1,14,12,9.87,35.33,4.1,3.33,37.86,616.2,52.36
Karnali_Center,29.267,82.183,2025011413,2025-01-14 13:00:00,2025,1,14,13,9.4,40.06,4.04,3.32,56.99,472.83,57.47
Karnali_Center,29.267,82.183,2025011414,2025-01-14 14:00:00,2025,1,14,14,8.54,45.45,3.72,3.12,49.39,342.08,65.41
Karnali_Center,29.267,82.183,2025011415,2025-01-14 15:00:00,2025,1,14,15,7.11,52.96,3.22,2.82,37.75,208.05,75.29
Karnali_Center,29.267,82.183,2025011416,2025-01-14 16:00:00,2025,1,14,16,3.77,71.89,1.78,2.21,30.3,38.35,86.21
Karnali_Center,29.267,82.183,2025011417,2025-01-14 17:00:00,2025,1,14,17,2.35,81.01,1.23,1.54,19.71,0.0,90.0
Karnali_Center,29.267,82.183,2025011418,2025-01-14 18:00:00,2025,1,14,18,1.68,86.57,1.09,1.3,21.27,0.0,90.0
Karnali_Center,29.267,82.183,2025011419,2025-01-14 19:00:00,2025,1,14,19,0.81,91.49,1.68,1.88,21.77,0.0,90.0
Karnali_Center,29.267,82.183,2025011420,2025-01-14 20:00:00,2025,1,14,20,0.11,93.27,2.0,2.2,27.86,0.0,90.0
Karnali_Center,29.267,82.183,2025011421,2025-01-14 21:00:00,2025,1,14,21,-0.41,92.57,2.16,2.35,27.91,0.0,90.0
Karnali_Center,29.267,82.183,2025011422,2025-01-14 22:00:00,2025,1,14,22,-0.8,89.53,2.23,2.41,25.68,0.0,90.0
Karnali_Center,29.267,82.183,2025011423,2025-01-14 23:00:00,2025,1,14,23,-1.14,85.0,2.26,2.43,28.91,0.0,90.0
Karnali_Center,29.267,82.183,2025011500,2025-01-15 00:00:00,2025,1,15,0,-1.36,78.71,2.26,2.45,7.88,0.0,90.0
Karnali_Center,29.267,82.183,2025011501,2025-01-15 01:00:00,2025,1,15,1,-1.53,72.29,2.25,2.44,37.06,0.0,90.0
Karnali_Center,29.267,82.183,2025011502,2025-01-15 02:00:00,2025,1,15,2,-1.62,66.33,2.2,2.39,28.32,0.0,90.0
Karnali_Center,29.267,82.183,2025011503,2025-01-15 03:00:00,2025,1,15,3,-1.62,60.91,2.13,2.31,51.38,0.0,90.0
Karnali_Center,29.267,82.183,2025011504,2025-01-15 04:00:00,2025,1,15,4,-1.74,57.38,2.15,2.33,53.29,0.0,90.0
Karnali_Center,29.267,82.183,2025011505,2025-01-15 05:00:00,2025,1,15,5,-1.88,54.55,2.21,2.38,50.12,0.0,90.0
Karnali_Center,29.267,82.183,2025011506,2025-01-15 06:00:00,2025,1,15,6,-1.8,52.02,2.25,2.43,52.27,13.48,88.51
Karnali_Center,29.267,82.183,2025011507,2025-01-15 07:00:00,2025,1,15,7,1.53,51.01,2.09,2.38,46.54,173.88,78.54
Karnali_Center,29.267,82.183,2025011508,2025-01-15 08:00:00,2025,1,15,8,5.74,28.96,2.02,1.85,54.61,346.92,68.19
Karnali_Center,29.267,82.183,2025011509,2025-01-15 09:00:00,2025,1,15,9,8.94,18.71,1.2,1.15,57.64,508.62,59.53
Karnali_Center,29.267,82.183,2025011510,2025-01-15 10:00:00,2025,1,15,10,10.41,16.39,2.08,1.78,55.85,618.92,53.42
Karnali_Center,29.267,82.183,2025011511,2025-01-15 11:00:00,2025,1,15,11,11.15,16.81,2.77,2.38,59.2,674.22,50.78
Karnali_Center,29.267,82.183,2025011512,2025-01-15 12:00:00,2025,1,15,12,11.23,18.27,3.13,2.69,52.92,642.67,52.17
Karnali_Center,29.267,82.183,2025011513,2025-01-15 13:00:00,2025,1,15,13,10.74,20.47,3.17,2.75,67.66,532.28,57.27
Karnali_Center,29.267,82.183,2025011514,2025-01-15 14:00:00,2025,1,15,14,9.78,23.73,2.84,2.54,61.87,379.65,65.22
Karnali_Center,29.267,82.183,2025011515,2025-01-15 15:00:00,2025,1,15,15,8.1,32.15,2.02,2.1,51.72,237.98,75.11
Karnali_Center,29.267,82.183,2025011516,2025-01-15 16:00:00,2025,1,15,16,5.17,47.33,1.14,1.44,52.71,40.6,86.07
Karnali_Center,29.267,82.183,2025011517,2025-01-15 17:00:00,2025,1,15,17,4.25,45.75,0.68,0.79,46.56,0.0,90.0
Karnali_Center,29.267,82.183,2025011518,2025-01-15 18:00:00,2025,1,15,18,2.94,49.29,1.05,1.13,71.99,0.0,90.0
Karnali_Center,29.267,82.183,2025011519,2025-01-15 19:00:00,2025,1,15,19,2.0,50.25,1.5,1.6,79.97,0.0,90.0
Karnali_Center,29.267,82.183,2025011520,2025-01-15 20:00:00,2025,1,15,20,1.56,48.47,1.53,1.63,68.73,0.0,90.0
Karnali_Center,29.267,82.183,2025011521,2025-01-15 21:00:00,2025,1,15,21,1.27,46.03,1.39,1.47,86.92,0.0,90.0
Karnali_Center,29.267,82.183,2025011522,2025-01-15 22:00:00,2025,1,15,22,0.72,45.36,1.14,1.22,98.99,0.0,90.0
Karnali_Center,29.267,82.183,2025011523,2025-01-15 23:00:00,2025,1,15,23,0.34,44.94,1.0,1.09,88.76,0.0,90.0
Karnali_Center,29.267,82.183,2025011600,2025-01-16 00:00:00,2025,1,16,0,0.1,44.59,0.96,1.06,80.84,0.0,90.0
Karnali_Center,29.267,82.183,2025011601,2025-01-16 01:00:00,2025,1,16,1,-0.07,44.78,0.98,1.08,98.99,0.0,90.0
Karnali_Center,29.267,82.183,2025011602,2025-01-16 02:00:00,2025,1,16,2,-0.22,46.09,1.15,1.27,95.04,0.0,90.0
Karnali_Center,29.267,82.183,2025011603,2025-01-16 03:00:00,2025,1,16,3,-0.5,46.95,1.35,1.49,91.13,0.0,90.0
Karnali_Center,29.267,82.183,2025011604,2025-01-16 04:00:00,2025,1,16,4,-0.96,47.75,1.51,1.67,67.19,0.0,90.0
Karnali_Center,29.267,82.183,2025011605,2025-01-16 05:00:00,2025,1,16,5,-1.48,47.75,1.62,1.77,72.21,0.0,90.0
Karnali_Center,29.267,82.183,2025011606,2025-01-16 06:00:00,2025,1,16,6,-1.61,48.08,1.65,1.83,77.77,9.7,88.49
Karnali_Center,29.267,82.183,2025011607,2025-01-16 07:00:00,2025,1,16,7,1.18,47.51,1.46,1.71,88.27,88.68,78.49
Karnali_Center,29.267,82.183,2025011608,2025-01-16 08:00:00,2025,1,16,8,4.84,27.68,1.72,1.87,93.41,156.25,68.11
Karnali_Center,29.267,82.183,2025011609,2025-01-16 09:00:00,2025,1,16,9,7.08,23.72,3.07,3.05,92.42,277.92,59.42
Karnali_Center,29.267,82.183,2025011610,2025-01-16 10:00:00,2025,1,16,10,8.37,25.6,4.05,3.88,95.17,348.58,53.27
Karnali_Center,29.267,82.183,2025011611,2025-01-16 11:00:00,2025,1,16,11,9.19,28.64,5.67,5.43,97.66,326.05,50.6
Karnali_Center,29.267,82.183,2025011612,2025-01-16 12:00:00,2025,1,16,12,9.1,34.36,7.26,7.11,70.55,248.3,51.96
Karnali_Center,29.267,82.183,2025011613,2025-01-16 13:00:00,2025,1,16,13,7.99,43.9,7.56,7.5,98.27,102.53,57.06
Karnali_Center,29.267,82.183,2025011614,2025-01-16 14:00:00,2025,1,16,14,6.33,56.17,7.01,6.94,99.56,171.1,65.02
Karnali_Center,29.267,82.183,2025011615,2025-01-16 15:00:00,2025,1,16,15,4.05,73.2,5.15,5.01,94.63,90.78,74.93
Karnali_Center,29.267,82.183,2025011616,2025-01-16 16:00:00,2025,1,16,16,1.41,90.24,2.49,2.84,96.24,18.95,85.92
Karnali_Center,29.267,82.183,2025011617,2025-01-16 17:00:00,2025,1,16,17,0.47,96.13,1.1,1.61,91.3,0.0,90.0
Karnali_Center,29.267,82.183,2025011618,2025-01-16 18:00:00,2025,1,16,18,-0.04,97.65,0.92,1.25,92.39,0.0,90.0
Karnali_Center,29.267,82.183,2025011619,2025-01-16 19:00:00,2025,1,16,19,-0.18,97.33,0.8,1.02,85.4,0.0,90.0
Karnali_Center,29.267,82.183,2025011620,2025-01-16 20:00:00,2025,1,16,20,-0.47,97.98,0.87,1.0,76.12,0.0,90.0
Karnali_Center,29.267,82.183,2025011621,2025-01-16 21:00:00,2025,1,16,21,-0.87,99.89,0.99,1.08,52.96,0.0,90.0
Karnali_Center,29.267,82.183,2025011622,2025-01-16 22:00:00,2025,1,16,22,-1.44,100.0,1.22,1.32,58.57,0.0,90.0
Karnali_Center,29.267,82.183,2025011623,2025-01-16 23:00:00,2025,1,16,23,-1.99,100.0,1.53,1.7,54.14,0.0,90.0
Karnali_Center,29.267,82.183,2025011700,2025-01-17 00:00:00,2025,1,17,0,-2.59,100.0,1.81,2.02,51.71,0.0,90.0
Karnali_Center,29.267,82.183,2025011701,2025-01-17 01:00:00,2025,1,17,1,-2.98,100.0,2.07,2.31,31.08,0.0,90.0
Karnali_Center,29.267,82.183,2025011702,2025-01-17 02:00:00,2025,1,17,2,-3.04,100.0,2.19,2.41,48.56,0.0,90.0
Karnali_Center,29.267,82.183,2025011703,2025-01-17 03:00:00,2025,1,17,3,-2.85,100.0,2.16,2.34,46.67,0.0,90.0
Karnali_Center,29.267,82.183,2025011704,2025-01-17 04:00:00,2025,1,17,4,-2.68,99.12,2.09,2.22,39.25,0.0,90.0
